date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:02:25	62254/62254	---M--	200	added ('OK')	image/jpeg	etag:%22f32e-56373d331d648%22	https://www.piguetgalland.ch/app/uploads/2018/01/Lac-de-gen%c3%a8ve_neige_point-des-march%c3%a9s-510x510.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2018/01/Lac-de-gen%c3%a8ve_neige_point-des-march%c3%a9s-510x510.jpg	(from https://www.piguetgalland.ch/fr/category/investissement/)
05:02:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2004:02:26%20GMT	https://www.piguetgalland.ch/fr/point-sur-les-marches-22-janvier-2018/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/point-sur-les-marches-22-janvier-2018/index.html	(from https://www.piguetgalland.ch/fr/category/investissement/)
05:02:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2004:02:30%20GMT	https://www.piguetgalland.ch/fr/point-sur-les-marches-15-janvier-2018/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/point-sur-les-marches-15-janvier-2018/index.html	(from https://www.piguetgalland.ch/fr/category/investissement/)
05:02:45	16414/16414	---M--	200	added ('OK')	image/jpeg	etag:%22401e-55d8a183f32b2%22	https://www.piguetgalland.ch/app/uploads/2017/07/fotolia_133721681-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/fotolia_133721681-400x220.jpg	(from https://www.piguetgalland.ch/fr/category/investissement/)
05:03:07	964985/964985	---M--	200	added ('OK')	image/jpeg	etag:%22eb979-55d8a1b77d7e3%22	https://www.piguetgalland.ch/app/uploads/2017/10/DSC_0711-4096x2726.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/10/DSC_0711-4096x2726.jpg	(from https://www.piguetgalland.ch/fr/services/clients-prives/)
05:03:08	12725/12725	---M--	200	added ('OK')	image/jpeg	etag:%2231b5-5625ad150ad46%22	https://www.piguetgalland.ch/app/uploads/2018/01/smart-cities_montagnes.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2018/01/smart-cities_montagnes.jpg	(from https://www.piguetgalland.ch/fr/category/investissement/)
05:03:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2004:03:13%20GMT	https://www.piguetgalland.ch/fr/point-sur-les-marches-8-janvier-2018/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/point-sur-les-marches-8-janvier-2018/index.html	(from https://www.piguetgalland.ch/fr/category/investissement/)
05:03:21	17804/17804	---M--	200	added ('OK')	image/jpeg	etag:%22458c-560b2db419106%22	https://www.piguetgalland.ch/app/uploads/2017/12/123366447_Nosengagements-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/12/123366447_Nosengagements-400x220.jpg	(from https://www.piguetgalland.ch/fr/category/investissement/)
05:03:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2004:03:25%20GMT	https://www.piguetgalland.ch/fr/point-sur-les-marches-18-decembre-2017/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/point-sur-les-marches-18-decembre-2017/index.html	(from https://www.piguetgalland.ch/fr/category/investissement/)
05:03:35	26209/26209	---M--	200	added ('OK')	image/jpeg	etag:%226661-560274884e6ad%22	https://www.piguetgalland.ch/app/uploads/2017/12/Fotolia_101113213_Subscription_Monthly_XXL-510x510.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/12/Fotolia_101113213_Subscription_Monthly_XXL-510x510.jpg	(from https://www.piguetgalland.ch/fr/category/investissement/)
05:03:40	18037/18037	---M--	200	added ('OK')	image/jpeg	etag:%224675-55f9a1cc1a16d%22	https://www.piguetgalland.ch/app/uploads/2017/12/65840168_xl-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/12/65840168_xl-400x220.jpg	(from https://www.piguetgalland.ch/fr/category/investissement/)
05:04:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2004:03:54%20GMT	https://www.piguetgalland.ch/fr/point-sur-les-marches-11-decembre-2107/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/point-sur-les-marches-11-decembre-2107/index.html	(from https://www.piguetgalland.ch/fr/category/investissement/)
05:04:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2004:03:55%20GMT	https://www.piguetgalland.ch/fr/point-sur-les-marches-4-decembre-2017/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/point-sur-les-marches-4-decembre-2017/index.html	(from https://www.piguetgalland.ch/fr/category/investissement/)
